Mite,1104,384,IMG_2686.JPG,2448,3264
Mite,2424,554,IMG_2687.JPG,2448,3264
Mite,1286,2750,IMG_2693.JPG,2448,3264
Mite,480,2743,IMG_2694.JPG,2448,3264
Mite,1320,1182,IMG_2695.JPG,2448,3264
Mite,2077,1236,IMG_2704.JPG,2448,3264
Mite,1874,2749,IMG_2705.JPG,2448,3264
Mite,1658,1212,IMG_2705.JPG,2448,3264
Mite,908,1253,IMG_2705.JPG,2448,3264
Mite,1113,1384,IMG_2706.JPG,2448,3264
Mite potential,1341,781,IMG_2706.JPG,2448,3264
Mite,381,1401,IMG_2706.JPG,2448,3264
Mite,1286,2910,IMG_2706.JPG,2448,3264
Mite,503,2430,IMG_2707.JPG,2448,3264
Mite,814,2717,IMG_2707.JPG,2448,3264
